# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
StorageLockContext.competingThreads.90P,1743850981671000000,1743851035404000000,0
FilePageCache.pageLoads,1743850981671000000,1743851035404000000,281
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1743850981671000000,1743851035404000000,41975808
FilePageCacheLockFree.totalPageAllocationsWaited,1743850981671000000,1743851035404000000,0
FilePageCacheLockFree.totalBytesRead,1743850981671000000,1743851035404000000,0
Indexes.entries.lookupDurationAvgMs,1743850981671000000,1743851035404000000,19.88888888888889
Indexes.entries.lookupDuration90PMs,1743850981671000000,1743851035404000000,139.0
Indexes.stubs.lookups,1743850981671000000,1743851035404000000,0.0
Indexes.allKeys.lookups,1743850981671000000,1743851035404000000,2.0
Indexes.allKeys.lookupDurationAvgMs,1743850981671000000,1743851035404000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1743850981671000000,1743851035404000000,0.0
Indexes.allKeys.lookupDuration90PMs,1743850981671000000,1743851035404000000,0.0
Indexes.stubs.lookupDurationMaxMs,1743850981671000000,1743851035404000000,0.0
Indexes.entries.lookups,1743850981671000000,1743851035404000000,9.0
Indexes.stubs.lookupDurationAvgMs,1743850981671000000,1743851035404000000,0.0
Indexes.entries.lookupDurationMaxMs,1743850981671000000,1743851035404000000,139.0
Indexes.stubs.lookupDuration90PMs,1743850981671000000,1743851035404000000,0.0
jps.facet.change.listener.before.change.events.ms,1743850981671000000,1743851035404000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1743850981671000000,1743851035404000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1743850981671000000,1743851035404000000,28
jps.global.get.libraries.ms,1743850981671000000,1743851035404000000,0
jps.library.entities.serializer.save.entities.ms,1743850981671000000,1743851035404000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1743850981671000000,1743851035404000000,0
workspaceModel.sync.entities.ms,1743850981671000000,1743851035404000000,0
jps.project.serializers.load.ms,1743850981671000000,1743851035404000000,3
workspaceModel.moduleManagerBridge.build.module.graph.ms,1743850981671000000,1743851035404000000,0
jps.app.storage.content.writer.save.component.ms,1743850981671000000,1743851035404000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1743850981671000000,1743851035404000000,0
workspaceModel.orphan.listener.update.ms,1743850981671000000,1743851035404000000,6
workspaceModel.mutableEntityStorage.collect.changes.ms,1743850981671000000,1743851035404000000,3
jps.modifiable.module.model.bridge.disposing.ms,1743850981671000000,1743851035404000000,0
jps.app.storage.content.reader.load.component.ms,1743850981671000000,1743851035404000000,0
workspaceModel.load.cache.metadata.from.file.ms,1743850981671000000,1743851035404000000,0
workspaceModel.global.updates.count,1743850981671000000,1743851035404000000,0
jps.module.iml.entities.serializer.load.entities.ms,1743850981671000000,1743851035404000000,0
jps.load.project.to.empty.storage.ms,1743850981671000000,1743851035404000000,44
workspaceModel.mutableEntityStorage.entities.by.source.ms,1743850981671000000,1743851035404000000,0
workspaceModel.moduleBridge.before.changed.ms,1743850981671000000,1743851035404000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1743850981671000000,1743851035404000000,108
workspaceModel.moduleManagerBridge.load.all.modules.ms,1743850981671000000,1743851035404000000,4
jps.module.iml.entities.serializer.save.entities.ms,1743850981671000000,1743851035404000000,25
workspaceModel.mutableEntityStorage.replace.by.source.ms,1743850981671000000,1743851035404000000,12
jps.modifiable.module.model.bridge.new.module.ms,1743850981671000000,1743851035404000000,72
workspaceModel.moduleManagerBridge.get.modules.ms,1743850981671000000,1743851035404000000,2
jps.library.entities.serializer.load.entities.ms,1743850981671000000,1743851035404000000,0
jps.global.handle.before.change.events.ms,1743850981671000000,1743851035404000000,0
workspaceModel.load.cache.from.file.ms,1743850981671000000,1743851035404000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1743850981671000000,1743851035404000000,2
jps.facet.change.listener.process.change.events.ms,1743850981671000000,1743851035404000000,1
jps.apply.loaded.storage.ms,1743850981671000000,1743851035404000000,32
jps.load.initial.state.ms,1743850981671000000,1743851035404000000,8
jps.storage.jps.conf.reader.load.component.ms,1743850981671000000,1743851035404000000,2
workspaceModel.mutableEntityStorage.add.diff.ms,1743850981671000000,1743851035404000000,8
workspaceModel.moduleManagerBridge.newModule.ms,1743850981671000000,1743851035404000000,154
jps.global.get.library.ms,1743850981671000000,1743851035404000000,0
jps.artifact.entities.serializer.save.entities.ms,1743850981671000000,1743851035404000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1743850981671000000,1743851035404000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1743850981671000000,1743851035404000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1743850981671000000,1743851035404000000,0
jps.artifact.entities.serializer.load.entities.ms,1743850981671000000,1743851035404000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1743850981671000000,1743851035404000000,0
jps.modifiable.module.model.bridge.load.module.ms,1743850981671000000,1743851035404000000,0
jps.global.initialize.library.bridges.after.loading.ms,1743850981671000000,1743851035404000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1743850981671000000,1743851035404000000,29
jps.global.handle.changed.events.ms,1743850981671000000,1743851035404000000,0
jps.save.changed.project.entities.ms,1743850981671000000,1743851035404000000,40
jps.reload.project.entities.ms,1743850981671000000,1743851035404000000,0
jps.global.get.library.by.name.ms,1743850981671000000,1743851035404000000,0
workspaceModel.moduleBridge.update.option.ms,1743850981671000000,1743851035404000000,5
workspaceModel.mutableEntityStorage.add.entity.ms,1743850981671000000,1743851035404000000,38
jps.facet.change.listener.init.bridge.ms,1743850981671000000,1743851035404000000,1
workspaceModel.mutableEntityStorage.modify.entity.ms,1743850981671000000,1743851035404000000,3
workspaceModel.global.updates.ms,1743850981671000000,1743851035404000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1743850981671000000,1743851035404000000,2
workspaceModel.global.apply.state.to.project.ms,1743850981671000000,1743851035404000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1743850981671000000,1743851035404000000,1
workspaceModel.mutableEntityStorage.entities.ms,1743850981671000000,1743851035404000000,1
jps.global.initialize.library.bridges.ms,1743850981671000000,1743851035404000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1743850981671000000,1743851035404000000,2
jps.save.global.entities.ms,1743850981671000000,1743851035404000000,0
jps.modifiable.module.model.bridge.renaming.ms,1743850981671000000,1743851035404000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1743850981671000000,1743851035404000000,1
workspaceModel.delayed.project.synchronizer.sync.ms,1743850981671000000,1743851035404000000,0
jps.project.serializers.save.ms,1743850981671000000,1743851035404000000,40
workspaceModel.save.cache.to.file.ms,1743850981671000000,1743851035404000000,255
NonBlockingReadAction.finalizedExecutionTimeUs,1743850981671000000,1743851035404000000,39097569
NonBlockingReadAction.failedExecutionsCount,1743850981671000000,1743851035404000000,124
NonBlockingReadAction.finalizedExecutionsCount,1743850981671000000,1743851035404000000,453
AWTEventQueue.dispatchTimeTotalNS,1743850981671000000,1743851035404000000,12785542100
NonBlockingReadAction.failedExecutionTimeUs,1743850981671000000,1743851035404000000,89893271
workspaceModel.update.unloaded.entities.ms,1743850981671000000,1743851035404000000,0
workspaceModel.replace.project.model.ms,1743850981671000000,1743851035404000000,0
workspaceModel.initializing.ms,1743850981671000000,1743851035404000000,5
workspaceModel.pre.handlers.ms,1743850981671000000,1743851035404000000,3
workspaceModel.updates.ms,1743850981671000000,1743851035404000000,169
workspaceModel.collect.changes.ms,1743850981671000000,1743851035404000000,0
workspaceModel.to.snapshot.ms,1743850981671000000,1743851035404000000,0
workspaceModel.check.recursive.update.ms,1743850981671000000,1743851035404000000,1
workspaceModel.loading.from.cache.ms,1743850981671000000,1743851035404000000,22
workspaceModel.updates.precise.ms,1743850981671000000,1743851035404000000,19
workspaceModel.loading.total.ms,1743850981671000000,1743851035404000000,33
workspaceModel.init.bridges.ms,1743850981671000000,1743851035404000000,5
workspaceModel.updates.count,1743850981671000000,1743851035404000000,6
