# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.moduleBridgeLoader.loading.modules.ms,1743854879672000000,1743854884681000000,687
workspaceModel.moduleManagerBridge.load.all.modules.ms,1743854879672000000,1743854884681000000,49
jps.global.handle.before.change.events.ms,1743854879672000000,1743854884681000000,0
jps.module.iml.entities.serializer.save.entities.ms,1743854879672000000,1743854884681000000,0
jps.save.global.entities.ms,1743854879672000000,1743854884681000000,1
workspaceModel.mutableEntityStorage.resolve.ms,1743854879672000000,1743854884681000000,0
jps.artifact.entities.serializer.save.entities.ms,1743854879672000000,1743854884681000000,0
jps.global.initialize.library.bridges.after.loading.ms,1743854879672000000,1743854884681000000,0
jps.apply.loaded.storage.ms,1743854879672000000,1743854884681000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1743854879672000000,1743854884681000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1743854879672000000,1743854884681000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1743854879672000000,1743854884681000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1743854879672000000,1743854884681000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1743854879672000000,1743854884681000000,2
workspaceModel.moduleManagerBridge.get.modules.ms,1743854879672000000,1743854884681000000,1
jps.library.entities.serializer.save.entities.ms,1743854879672000000,1743854884681000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1743854879672000000,1743854884681000000,0
jps.facet.change.listener.process.change.events.ms,1743854879672000000,1743854884681000000,10
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1743854879672000000,1743854884681000000,0
FilePageCacheLockFree.totalPagesWritten,1743854879672000000,1743854884681000000,3
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1743854879672000000,1743854884681000000,41984000
FilePageCacheLockFree.totalPagesHandedOver,1743854879672000000,1743854884681000000,0
FilePageCacheLockFree.totalBytesWritten,1743854879672000000,1743854884681000000,3778
DirectByteBufferAllocator.misses,1743854879672000000,1743854884681000000,217
FilePageCacheLockFree.housekeeperTurnsSkipped,1743854879672000000,1743854884681000000,2881
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1743854879672000000,1743854884681000000,41984000
DirectByteBufferAllocator.reclaimed,1743854879672000000,1743854884681000000,48
FilePageCacheLockFree.totalPagesReadMs,1743854879672000000,1743854884681000000,2
FilePageCacheLockFree.totalHeapBytesAllocated,1743854879672000000,1743854884681000000,0
StorageLockContext.competingThreads.max,1743854879672000000,1743854884681000000,15
FilePageCacheLockFree.totalBytesRequested,1743854879672000000,1743854884681000000,466944
FilePageCache.maxCacheSizeInBytes,1743854879672000000,1743854884681000000,222314496
FilePageCacheLockFree.totalPagesRequestsMs,1743854879672000000,1743854884681000000,7
FilePageCacheLockFree.housekeeperTimeSpentMs,1743854879672000000,1743854884681000000,27
FilePageCache.disposedBuffers,1743854879672000000,1743854884681000000,217
FilePageCache.pageLoadsAboveSizeThreshold,1743854879672000000,1743854884681000000,0
FilePageCache.totalPageDisposalsUs,1743854879672000000,1743854884681000000,846
FilePageCacheLockFree.totalPageAllocationsWaited,1743854879672000000,1743854884681000000,0
FilePageCacheLockFree.nativeBytesInUse,1743854879672000000,1743854884681000000,0
FilePageCacheLockFree.totalPagesReclaimed,1743854879672000000,1743854884681000000,3
FilePageCache.pageLoads,1743854879672000000,1743854884681000000,217
FilePageCacheLockFree.heapBytesInUse,1743854879672000000,1743854884681000000,0
StorageLockContext.competingThreads.avg,1743854879672000000,1743854884681000000,1.875
FilePageCache.totalPageLoadsUs,1743854879672000000,1743854884681000000,161649
FilePageCacheLockFree.totalHeapBytesReclaimed,1743854879672000000,1743854884681000000,0
DirectByteBufferAllocator.disposed,1743854879672000000,1743854884681000000,172
FilePageCache.capacityInBytes,1743854879672000000,1743854884681000000,503316478
FilePageCache.uncachedFileAccess,1743854879672000000,1743854884681000000,119
FileChannelInterruptsRetryer.totalRetriedAttempts,1743854879672000000,1743854884681000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1743854879672000000,1743854884681000000,2
FilePageCacheLockFree.totalPagesRequested,1743854879672000000,1743854884681000000,57
StorageLockContext.competingThreads.90P,1743854879672000000,1743854884681000000,15
FilePageCacheLockFree.totalPagesWriteMs,1743854879672000000,1743854884681000000,9
FilePageCache.pageHits,1743854879672000000,1743854884681000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1743854879672000000,1743854884681000000,12
FilePageCache.pageFastCacheHits,1743854879672000000,1743854884681000000,4243
FilePageCacheLockFree.totalNativeBytesReclaimed,1743854879672000000,1743854884681000000,24576
DirectByteBufferAllocator.hits,1743854879672000000,1743854884681000000,3
FilePageCacheLockFree.totalPagesAllocated,1743854879672000000,1743854884681000000,3
FilePageCache.maxRegisteredFiles,1743854879672000000,1743854884681000000,536
FilePageCacheLockFree.totalBytesRead,1743854879672000000,1743854884681000000,10498
FilePageCacheLockFree.totalNativeBytesAllocated,1743854879672000000,1743854884681000000,24576
workspaceModel.updates.precise.ms,1743854879672000000,1743854884681000000,11
workspaceModel.check.recursive.update.ms,1743854879672000000,1743854884681000000,0
workspaceModel.replace.project.model.ms,1743854879672000000,1743854884681000000,0
workspaceModel.pre.handlers.ms,1743854879672000000,1743854884681000000,1
workspaceModel.updates.count,1743854879672000000,1743854884681000000,2
workspaceModel.loading.total.ms,1743854879672000000,1743854884681000000,572
workspaceModel.init.bridges.ms,1743854879672000000,1743854884681000000,1
workspaceModel.update.unloaded.entities.ms,1743854879672000000,1743854884681000000,0
workspaceModel.loading.from.cache.ms,1743854879672000000,1743854884681000000,524
workspaceModel.updates.ms,1743854879672000000,1743854884681000000,68
workspaceModel.to.snapshot.ms,1743854879672000000,1743854884681000000,0
workspaceModel.initializing.ms,1743854879672000000,1743854884681000000,1
workspaceModel.collect.changes.ms,1743854879672000000,1743854884681000000,0
