# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
AWTEventQueue.dispatchTimeTotalNS,1743854844993000000,1743854868410000000,9728919100
NonBlockingReadAction.finalizedExecutionTimeUs,1743854844993000000,1743854868410000000,1147530
NonBlockingReadAction.failedExecutionsCount,1743854844993000000,1743854868410000000,12
NonBlockingReadAction.finalizedExecutionsCount,1743854844993000000,1743854868410000000,71
NonBlockingReadAction.failedExecutionTimeUs,1743854844993000000,1743854868410000000,1005329
Indexes.entries.lookupDuration90PMs,1743854844993000000,1743854868410000000,64.0
Indexes.allKeys.lookupDurationAvgMs,1743854844993000000,1743854868410000000,0.6666666666666666
Indexes.stubs.lookupDurationMaxMs,1743854844993000000,1743854868410000000,0.0
Indexes.stubs.lookupDurationAvgMs,1743854844993000000,1743854868410000000,0.0
Indexes.entries.lookups,1743854844993000000,1743854868410000000,2.0
Indexes.stubs.lookups,1743854844993000000,1743854868410000000,0.0
Indexes.stubs.lookupDuration90PMs,1743854844993000000,1743854868410000000,0.0
Indexes.allKeys.lookupDuration90PMs,1743854844993000000,1743854868410000000,1.0
Indexes.allKeys.lookupDurationMaxMs,1743854844993000000,1743854868410000000,1.0
Indexes.entries.lookupDurationMaxMs,1743854844993000000,1743854868410000000,64.0
Indexes.entries.lookupDurationAvgMs,1743854844993000000,1743854868410000000,59.0
Indexes.allKeys.lookups,1743854844993000000,1743854868410000000,3.0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1743854844993000000,1743854868410000000,2
FilePageCacheLockFree.totalBytesRequested,1743854844993000000,1743854868410000000,688128
FilePageCacheLockFree.totalPagesWriteMs,1743854844993000000,1743854868410000000,0
StorageLockContext.competingThreads.max,1743854844993000000,1743854868410000000,14
FilePageCache.totalPageDisposalsUs,1743854844993000000,1743854868410000000,620
FilePageCacheLockFree.totalPagesWritten,1743854844993000000,1743854868410000000,7
FilePageCache.disposedBuffers,1743854844993000000,1743854868410000000,212
FilePageCacheLockFree.heapBytesInUse,1743854844993000000,1743854868410000000,0
FilePageCache.totalPageLoadsUs,1743854844993000000,1743854868410000000,166414
FilePageCacheLockFree.housekeeperTimeSpentMs,1743854844993000000,1743854868410000000,126
FilePageCache.uncachedFileAccess,1743854844993000000,1743854868410000000,125
FilePageCacheLockFree.totalPagesAllocated,1743854844993000000,1743854868410000000,4
FilePageCache.maxRegisteredFiles,1743854844993000000,1743854868410000000,536
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1743854844993000000,1743854868410000000,41992192
DirectByteBufferAllocator.reclaimed,1743854844993000000,1743854868410000000,49
FileChannelInterruptsRetryer.totalRetriedAttempts,1743854844993000000,1743854868410000000,0
FilePageCache.maxCacheSizeInBytes,1743854844993000000,1743854868410000000,217071616
FilePageCacheLockFree.totalPagesRequestsMs,1743854844993000000,1743854868410000000,9
DirectByteBufferAllocator.hits,1743854844993000000,1743854868410000000,3
StorageLockContext.competingThreads.90P,1743854844993000000,1743854868410000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1743854844993000000,1743854868410000000,32768
DirectByteBufferAllocator.disposed,1743854844993000000,1743854868410000000,167
FilePageCacheLockFree.totalPagesRequested,1743854844993000000,1743854868410000000,84
FilePageCacheLockFree.housekeeperTurnsDone,1743854844993000000,1743854868410000000,48
FilePageCacheLockFree.nativeBytesInUse,1743854844993000000,1743854868410000000,0
StorageLockContext.competingThreads.avg,1743854844993000000,1743854868410000000,0.3333333333333333
FilePageCacheLockFree.totalBytesWritten,1743854844993000000,1743854868410000000,11366
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1743854844993000000,1743854868410000000,41992192
FilePageCacheLockFree.totalPagesReadMs,1743854844993000000,1743854868410000000,3
DirectByteBufferAllocator.misses,1743854844993000000,1743854868410000000,213
FilePageCache.capacityInBytes,1743854844993000000,1743854868410000000,503316478
FilePageCache.pageLoadsAboveSizeThreshold,1743854844993000000,1743854868410000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1743854844993000000,1743854868410000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1743854844993000000,1743854868410000000,32768
FilePageCacheLockFree.totalPagesReclaimed,1743854844993000000,1743854868410000000,4
FilePageCacheLockFree.totalBytesRead,1743854844993000000,1743854868410000000,15781
FilePageCache.pageLoads,1743854844993000000,1743854868410000000,212
FilePageCacheLockFree.totalHeapBytesAllocated,1743854844993000000,1743854868410000000,0
FilePageCache.pageFastCacheHits,1743854844993000000,1743854868410000000,4765
FilePageCacheLockFree.totalPageAllocationsWaited,1743854844993000000,1743854868410000000,0
FilePageCacheLockFree.totalPagesHandedOver,1743854844993000000,1743854868410000000,0
FilePageCache.pageHits,1743854844993000000,1743854868410000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1743854844993000000,1743854868410000000,14061
