# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.collect.changes.ms,1743854148278000000,1743854165392000000,0
workspaceModel.replace.project.model.ms,1743854148278000000,1743854165392000000,0
workspaceModel.update.unloaded.entities.ms,1743854148278000000,1743854165392000000,0
workspaceModel.check.recursive.update.ms,1743854148278000000,1743854165392000000,0
workspaceModel.pre.handlers.ms,1743854148278000000,1743854165392000000,0
workspaceModel.updates.precise.ms,1743854148278000000,1743854165392000000,35
workspaceModel.to.snapshot.ms,1743854148278000000,1743854165392000000,2
workspaceModel.updates.ms,1743854148278000000,1743854165392000000,69
workspaceModel.loading.total.ms,1743854148278000000,1743854165392000000,502
workspaceModel.init.bridges.ms,1743854148278000000,1743854165392000000,1
workspaceModel.updates.count,1743854148278000000,1743854165392000000,4
FilePageCache.pageFastCacheHits,1743854148278000000,1743854165392000000,5711
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1743854148278000000,1743854165392000000,41984000
FileChannelInterruptsRetryer.totalRetriedAttempts,1743854148278000000,1743854165392000000,0
StorageLockContext.competingThreads.avg,1743854148278000000,1743854165392000000,0.0
FilePageCacheLockFree.totalPagesAllocated,1743854148278000000,1743854165392000000,3
FilePageCacheLockFree.totalPagesRequested,1743854148278000000,1743854165392000000,63
DirectByteBufferAllocator.misses,1743854148278000000,1743854165392000000,224
FilePageCache.disposedBuffers,1743854148278000000,1743854165392000000,224
FilePageCacheLockFree.totalNativeBytesAllocated,1743854148278000000,1743854165392000000,24576
FilePageCacheLockFree.nativeBytesInUse,1743854148278000000,1743854165392000000,0
FilePageCache.totalPageLoadsUs,1743854148278000000,1743854165392000000,916054
FilePageCacheLockFree.totalHeapBytesReclaimed,1743854148278000000,1743854165392000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1743854148278000000,1743854165392000000,8
FilePageCacheLockFree.housekeeperTimeSpentMs,1743854148278000000,1743854165392000000,59
FilePageCacheLockFree.totalPagesHandedOver,1743854148278000000,1743854165392000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1743854148278000000,1743854165392000000,2
FilePageCacheLockFree.totalBytesRequested,1743854148278000000,1743854165392000000,516096
FilePageCacheLockFree.heapBytesInUse,1743854148278000000,1743854165392000000,0
StorageLockContext.competingThreads.90P,1743854148278000000,1743854165392000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1743854148278000000,1743854165392000000,41984000
FilePageCacheLockFree.totalBytesWritten,1743854148278000000,1743854165392000000,7204
FilePageCacheLockFree.housekeeperTurnsSkipped,1743854148278000000,1743854165392000000,5238
FilePageCache.pageLoadsAboveSizeThreshold,1743854148278000000,1743854165392000000,0
DirectByteBufferAllocator.disposed,1743854148278000000,1743854165392000000,179
FilePageCacheLockFree.housekeeperTurnsDone,1743854148278000000,1743854165392000000,36
DirectByteBufferAllocator.hits,1743854148278000000,1743854165392000000,3
FilePageCache.totalPageDisposalsUs,1743854148278000000,1743854165392000000,724
FilePageCacheLockFree.totalPageAllocationsWaited,1743854148278000000,1743854165392000000,0
FilePageCacheLockFree.totalPagesWritten,1743854148278000000,1743854165392000000,4
FilePageCache.maxRegisteredFiles,1743854148278000000,1743854165392000000,536
FilePageCacheLockFree.totalBytesRead,1743854148278000000,1743854165392000000,12555
FilePageCacheLockFree.totalPagesReclaimed,1743854148278000000,1743854165392000000,3
FilePageCache.pageHits,1743854148278000000,1743854165392000000,0
StorageLockContext.competingThreads.max,1743854148278000000,1743854165392000000,0
DirectByteBufferAllocator.reclaimed,1743854148278000000,1743854165392000000,48
FilePageCache.maxCacheSizeInBytes,1743854148278000000,1743854165392000000,229654528
FilePageCache.pageLoads,1743854148278000000,1743854165392000000,224
FilePageCacheLockFree.totalPagesReadMs,1743854148278000000,1743854165392000000,3
FilePageCacheLockFree.totalHeapBytesAllocated,1743854148278000000,1743854165392000000,0
FilePageCache.uncachedFileAccess,1743854148278000000,1743854165392000000,127
FilePageCacheLockFree.totalPagesWriteMs,1743854148278000000,1743854165392000000,1
FilePageCache.capacityInBytes,1743854148278000000,1743854165392000000,503316478
FilePageCacheLockFree.totalNativeBytesReclaimed,1743854148278000000,1743854165392000000,24576
