# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCacheLockFree.housekeeperTimeSpentMs,1743854180697000000,1743854191794000000,104
FilePageCacheLockFree.totalPagesHandedOver,1743854180697000000,1743854191794000000,0
FilePageCacheLockFree.nativeBytesInUse,1743854180697000000,1743854191794000000,0
DirectByteBufferAllocator.disposed,1743854180697000000,1743854191794000000,183
StorageLockContext.competingThreads.avg,1743854180697000000,1743854191794000000,0.7619047619047619
FilePageCacheLockFree.totalPageAllocationsWaited,1743854180697000000,1743854191794000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1743854180697000000,1743854191794000000,41992192
FilePageCacheLockFree.totalPagesRequested,1743854180697000000,1743854191794000000,75
FilePageCacheLockFree.totalHeapBytesAllocated,1743854180697000000,1743854191794000000,0
FilePageCacheLockFree.totalPagesWriteMs,1743854180697000000,1743854191794000000,1
FilePageCacheLockFree.totalPagesRequestsMs,1743854180697000000,1743854191794000000,9
FilePageCache.pageHits,1743854180697000000,1743854191794000000,14
Indexes.stubs.lookupDuration90PMs,1743854180697000000,1743854191794000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1743854180697000000,1743854191794000000,0.0
Indexes.stubs.lookupDurationAvgMs,1743854180697000000,1743854191794000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1743854180697000000,1743854191794000000,0.0
Indexes.entries.lookups,1743854180697000000,1743854191794000000,2.0
Indexes.stubs.lookups,1743854180697000000,1743854191794000000,0.0
Indexes.allKeys.lookupDuration90PMs,1743854180697000000,1743854191794000000,0.0
Indexes.allKeys.lookups,1743854180697000000,1743854191794000000,2.0
Indexes.entries.lookupDuration90PMs,1743854180697000000,1743854191794000000,18.0
Indexes.entries.lookupDurationAvgMs,1743854180697000000,1743854191794000000,14.5
Indexes.stubs.lookupDurationMaxMs,1743854180697000000,1743854191794000000,0.0
Indexes.entries.lookupDurationMaxMs,1743854180697000000,1743854191794000000,18.0
NonBlockingReadAction.failedExecutionsCount,1743854180697000000,1743854191794000000,7
NonBlockingReadAction.finalizedExecutionsCount,1743854180697000000,1743854191794000000,64
NonBlockingReadAction.finalizedExecutionTimeUs,1743854180697000000,1743854191794000000,1746538
NonBlockingReadAction.failedExecutionTimeUs,1743854180697000000,1743854191794000000,1429174
AWTEventQueue.dispatchTimeTotalNS,1743854180697000000,1743854191794000000,6805684800
